application_id,gender,age,region,education,employment_type,employment_years,income_monthly,loan_amount,loan_term_months,loan_purpose,interest_rate,emi,emi_to_income,bureau_score,credit_utilization,num_credit_lines,num_inquiries_6m,num_delinquencies_2y,months_since_last_delinq,oldest_account_months,revolving_balance,total_debt,debt_to_income,app_logins_30d,avg_txn_value,num_bounced_payments,default
LN204937,Female,48,Rural,High-School,Contract,0.8,9000.0,59567.0,24,Business,19.63,3021.0,0.336,703.0,0.654,4,1,0,,40.0,174151.0,206472.0,1.912,15.0,258.0,1,1
LN205285,Male,47,Rural,Post-Graduate,Self-Employed,13.1,25897.0,146318.0,24,Education,15.25,7112.0,0.275,769.0,0.181,2,0,1,17.0,101.0,56972.0,134902.0,0.434,16.0,480.0,0,0
LN210439,Male,44,Tier-2,Diploma,Salaried,6.1,20245.0,195727.0,36,Debt-Consolidation,18.05,7081.0,0.35,624.0,0.374,0,2,1,18.0,37.0,168172.0,284333.0,1.17,10.0,1081.0,0,0
LN207071,Male,43,Rural,Graduate,Contract,3.5,21659.0,82080.0,12,Medical,19.15,7570.0,0.35,558.0,0.721,2,2,2,28.0,50.0,366534.0,414127.0,1.593,4.0,457.0,0,0
LN202093,Male,65,Tier-2,Graduate,Salaried,1.5,60033.0,856408.0,60,Business,19.0,22216.0,0.37,625.0,0.517,4,2,1,17.0,59.0,323341.0,798548.0,1.108,12.0,3447.0,0,0
LN207817,Female,62,Tier-2,High-School,Self-Employed,7.5,32207.0,297626.0,60,Medical,20.24,7925.0,0.246,638.0,0.545,6,1,1,9.0,84.0,252729.0,376814.0,0.975,6.0,1413.0,1,0
LN201920,Male,42,Tier-3,High-School,Contract,2.5,18762.0,144243.0,24,Vehicle,21.13,7421.0,0.396,573.0,0.581,3,0,2,30.0,67.0,87456.0,164893.0,0.732,4.0,405.0,2,0
LN200082,Female,64,Tier-3,Diploma,Self-Employed,0.8,20265.0,186492.0,36,Home-Improvement,20.85,7012.0,0.346,508.0,0.644,1,3,1,27.0,89.0,214247.0,263228.0,1.082,3.0,1741.0,1,1
LN207331,Female,48,Tier-2,High-School,Gig-Worker,2.3,,186146.0,24,Business,20.23,9495.0,0.426,646.0,0.851,5,1,1,35.0,77.0,56821.0,216293.0,0.808,5.0,428.0,0,0
LN207304,Male,55,Tier-2,Graduate,Gig-Worker,4.0,37131.0,84398.0,12,Business,16.24,7667.0,0.206,718.0,0.203,9,3,0,,109.0,66078.0,94412.0,0.212,14.0,2579.0,2,0
LN200816,Female,61,Tier-2,High-School,Contract,8.2,16531.0,67969.0,12,Education,16.84,6194.0,0.375,665.0,0.422,4,1,0,,84.0,25848.0,45636.0,0.23,,584.0,1,0
LN204396,Male,52,Tier-2,Diploma,Salaried,2.1,40017.0,163256.0,36,Debt-Consolidation,17.16,5834.0,0.146,665.0,0.348,7,1,3,11.0,85.0,90043.0,183308.0,0.382,11.0,1198.0,0,0
LN206124,Male,69,Metro,Diploma,Salaried,19.8,66115.0,125936.0,24,Education,21.11,6478.0,0.098,651.0,0.657,4,1,0,,83.0,95842.0,134092.0,0.169,8.0,1379.0,2,0
LN204120,Female,46,Metro,Post-Graduate,Salaried,7.7,73576.0,440481.0,12,Education,22.86,41409.0,0.563,548.0,0.496,5,4,3,39.0,44.0,192632.0,303943.0,0.344,4.0,3883.0,0,1
LN209583,Female,40,Metro,Diploma,Salaried,9.4,54730.0,416553.0,36,Debt-Consolidation,21.11,15717.0,0.287,544.0,0.715,2,3,1,25.0,28.0,304751.0,528869.0,0.805,2.0,4751.0,3,0
LN201813,Male,50,Tier-2,Graduate,Salaried,2.8,49653.0,293970.0,36,Home-Improvement,18.56,10710.0,0.216,601.0,0.624,3,2,2,27.0,99.0,122228.0,354840.0,0.596,5.0,1439.0,0,0
LN201271,Male,46,Tier-2,Diploma,Self-Employed,2.8,28540.0,263498.0,48,Education,17.53,7676.0,0.269,742.0,0.446,5,1,1,8.0,107.0,263187.0,487921.0,1.425,15.0,1657.0,0,0
LN202994,Male,53,Tier-2,High-School,Self-Employed,12.1,25881.0,225950.0,24,Home-Improvement,12.89,10730.0,0.415,756.0,0.441,2,0,1,23.0,113.0,237435.0,441693.0,1.422,12.0,1528.0,0,0
LN209176,Male,58,Tier-2,Graduate,Self-Employed,0.6,47460.0,399828.0,24,Education,20.54,20455.0,0.431,642.0,0.347,8,1,0,,66.0,96743.0,210493.0,0.37,10.0,3525.0,1,0
LN206409,Male,57,Metro,Graduate,Self-Employed,0.9,78456.0,538008.0,24,Debt-Consolidation,20.27,27453.0,0.35,614.0,0.628,5,2,0,,58.0,212209.0,599900.0,0.637,6.0,4718.0,0,0
LN202642,Male,48,Tier-2,Graduate,Salaried,23.3,52901.0,578438.0,48,Home-Improvement,20.57,17778.0,0.336,582.0,0.635,1,4,0,,133.0,170055.0,473414.0,0.746,4.0,1313.0,0,0
LN208370,Male,41,Tier-3,Graduate,Gig-Worker,2.4,16989.0,131823.0,24,Debt-Consolidation,17.02,6519.0,0.384,607.0,0.564,5,2,0,,64.0,366458.0,462156.0,2.267,7.0,708.0,1,1
LN202305,Male,47,Tier-2,Graduate,Salaried,4.5,35792.0,459550.0,48,Home-Improvement,16.28,13090.0,0.366,741.0,0.226,3,0,0,,64.0,105541.0,318032.0,0.74,12.0,2461.0,0,0
LN208779,Male,52,Tier-2,Post-Graduate,Contract,4.3,36029.0,89736.0,12,Education,17.36,8200.0,0.228,618.0,0.594,9,2,2,18.0,49.0,84300.0,178455.0,0.413,8.0,1298.0,0,1
LN210079,Female,55,Metro,Post-Graduate,Salaried,9.2,58513.0,461720.0,24,Medical,18.55,23174.0,0.396,557.0,0.465,5,6,1,17.0,129.0,182781.0,639425.0,0.911,3.0,4326.0,1,0
LN204195,Male,74,Tier-3,Diploma,Gig-Worker,2.2,25780.0,153695.0,36,Debt-Consolidation,17.11,5488.0,0.213,587.0,1.0,2,2,3,12.0,101.0,530196.0,586148.0,1.895,0.0,918.0,3,1
LN210046,Female,53,Tier-2,Post-Graduate,Gig-Worker,3.9,36847.0,194656.0,36,Debt-Consolidation,18.85,7121.0,0.193,607.0,0.821,1,2,2,32.0,114.0,330625.0,430307.0,0.973,3.0,1758.0,2,1
LN203849,Male,51,Tier-3,Post-Graduate,Gig-Worker,2.0,38508.0,63618.0,24,Home-Improvement,17.38,3157.0,0.082,644.0,0.233,3,2,1,5.0,125.0,110495.0,153469.0,0.332,14.0,1655.0,1,0
LN211843,Male,39,Metro,High-School,Salaried,7.5,27552.0,237604.0,24,Education,18.4,11908.0,0.432,667.0,0.11,4,3,2,28.0,45.0,58086.0,141344.0,0.428,10.0,2328.0,0,0
LN210760,Male,40,Tier-2,High-School,Salaried,3.2,21158.0,127300.0,36,Debt-Consolidation,16.91,4533.0,0.214,684.0,0.325,7,1,2,4.0,112.0,132679.0,212556.0,0.837,18.0,1588.0,0,0
LN211514,Male,55,Metro,Graduate,Salaried,15.6,44696.0,253887.0,48,Home-Improvement,19.82,7702.0,0.172,520.0,0.915,0,2,3,23.0,31.0,179543.0,352083.0,0.656,10.0,1879.0,1,0
LN203554,Male,37,Metro,Post-Graduate,Salaried,15.0,146288.0,1240779.0,36,Business,19.6,45859.0,0.313,595.0,0.487,8,4,1,28.0,30.0,227522.0,785962.0,0.448,9.0,6402.0,0,0
LN202195,Female,51,Tier-2,Graduate,Contract,11.3,19729.0,52037.0,48,Home-Improvement,18.9,1553.0,0.079,642.0,0.677,5,2,1,28.0,88.0,396143.0,418790.0,1.769,12.0,429.0,0,0
LN202600,Male,62,Metro,Graduate,Salaried,5.4,66263.0,372532.0,12,Medical,17.8,34118.0,0.515,690.0,0.772,2,3,0,,119.0,221593.0,424658.0,0.534,13.0,5100.0,1,0
LN206163,Male,62,Tier-3,High-School,Salaried,3.5,23350.0,155975.0,48,Home-Improvement,21.92,4907.0,0.21,665.0,0.441,2,3,1,25.0,100.0,222621.0,274512.0,0.98,11.0,1500.0,1,0
LN201518,Male,60,Metro,Graduate,Gig-Worker,0.9,28467.0,202742.0,24,Medical,19.23,10243.0,0.36,689.0,0.772,7,3,2,27.0,73.0,415591.0,499335.0,1.462,6.0,1498.0,1,0
LN211982,Male,39,Metro,Graduate,Salaried,2.8,50297.0,200586.0,48,Business,18.89,5986.0,0.119,627.0,0.391,5,3,0,,38.0,212539.0,369933.0,0.613,,3288.0,1,0
LN206309,Female,40,Tier-3,,Contract,2.2,17049.0,126613.0,36,Education,19.85,4696.0,0.275,585.0,0.607,4,5,1,19.0,52.0,179572.0,286756.0,1.402,2.0,281.0,1,1
LN205755,Female,64,Rural,Graduate,Gig-Worker,1.2,9000.0,25000.0,12,Debt-Consolidation,17.44,2285.0,0.254,612.0,0.796,3,2,1,16.0,51.0,477066.0,498334.0,4.614,6.0,804.0,2,1
LN205633,Male,64,Tier-3,Graduate,Salaried,27.6,30424.0,276655.0,36,Home-Improvement,18.82,10116.0,0.333,542.0,0.677,2,1,2,41.0,92.0,355708.0,444083.0,1.216,3.0,446.0,0,0
LN211189,Male,45,Tier-2,High-School,Salaried,4.7,39081.0,216654.0,48,Education,15.63,6099.0,0.156,640.0,0.521,4,2,0,,44.0,227766.0,396629.0,0.846,12.0,1691.0,0,0
LN207162,Male,56,Tier-2,Graduate,Salaried,5.3,49118.0,240657.0,36,Education,16.57,8529.0,0.174,582.0,0.45,3,2,2,24.0,76.0,53798.0,245734.0,0.417,14.0,2190.0,0,0
LN209095,Female,32,Rural,Graduate,Salaried,2.6,21263.0,186946.0,24,Business,18.62,9389.0,0.442,497.0,0.459,2,2,3,16.0,131.0,159633.0,262738.0,1.03,4.0,460.0,2,0
LN208862,Female,46,Metro,Post-Graduate,Salaried,,52385.0,254089.0,60,Vehicle,20.15,6753.0,0.129,557.0,0.824,3,1,1,18.0,66.0,373865.0,571900.0,0.91,6.0,591.0,0,0
LN201988,Female,61,Tier-2,Graduate,Self-Employed,3.0,62246.0,727431.0,48,Debt-Consolidation,20.22,22221.0,0.357,568.0,0.632,5,5,6,26.0,80.0,103911.0,331245.0,0.443,3.0,1138.0,0,0
LN207737,Male,52,Metro,Graduate,Self-Employed,3.7,29893.0,128475.0,24,Business,16.86,6343.0,0.212,627.0,0.872,2,8,0,,79.0,394024.0,482118.0,1.344,4.0,449.0,0,0
LN200517,Female,68,Tier-2,Graduate,Salaried,1.1,51154.0,98085.0,24,Debt-Consolidation,18.94,4941.0,0.097,572.0,0.847,6,0,4,20.0,77.0,271899.0,349060.0,0.569,3.0,1812.0,2,1
LN206160,Female,67,Metro,Graduate,Salaried,2.9,60110.0,242447.0,48,Debt-Consolidation,17.85,7103.0,0.118,700.0,0.505,6,3,0,,93.0,33663.0,265022.0,0.367,,1975.0,1,0
LN209029,Male,40,Tier-3,High-School,Self-Employed,2.6,24956.0,184746.0,24,Debt-Consolidation,18.07,9230.0,0.37,706.0,0.078,4,0,0,,97.0,47514.0,207834.0,0.694,20.0,1483.0,1,0
LN210914,Female,74,Tier-2,Graduate,Contract,1.9,47183.0,308946.0,48,Education,18.55,9164.0,0.194,766.0,0.199,4,2,0,,90.0,102698.0,228143.0,0.403,21.0,1495.0,0,0
LN209709,Female,38,Tier-3,High-School,Gig-Worker,8.3,13725.0,85351.0,60,Debt-Consolidation,14.98,2030.0,0.148,620.0,0.282,7,2,1,34.0,56.0,46503.0,129591.0,0.787,17.0,1204.0,0,0
LN208715,Male,57,Metro,High-School,Contract,3.5,20854.0,129484.0,24,Debt-Consolidation,18.07,6469.0,0.31,682.0,0.664,7,2,1,20.0,174.0,65744.0,133030.0,0.532,8.0,1875.0,2,0
LN204456,Male,68,Rural,,Salaried,0.5,40506.0,172208.0,24,Debt-Consolidation,17.21,8532.0,0.211,512.0,0.844,2,1,1,35.0,73.0,179274.0,296383.0,0.61,1.0,2910.0,3,1
LN202761,Female,50,Tier-2,Diploma,Contract,4.8,23338.0,146237.0,24,Vehicle,21.02,7516.0,0.322,624.0,0.54,2,1,0,,54.0,52600.0,200737.0,0.717,5.0,1963.0,0,0
LN206481,Male,46,Tier-2,Diploma,Salaried,1.5,45253.0,213010.0,60,Medical,17.43,5343.0,0.118,605.0,0.358,6,0,2,8.0,49.0,151645.0,233867.0,0.431,9.0,2948.0,0,0
LN205911,Male,68,Tier-2,Post-Graduate,Self-Employed,11.1,88335.0,179806.0,24,Medical,21.05,9244.0,0.105,632.0,0.403,6,3,2,20.0,85.0,226133.0,311485.0,0.294,9.0,7542.0,0,1
LN211053,Male,64,Tier-3,Diploma,Salaried,3.6,23982.0,32437.0,12,Business,19.0,2989.0,0.125,525.0,0.728,2,2,1,9.0,57.0,50290.0,61104.0,0.212,5.0,267.0,1,0
LN206547,Male,56,Tier-2,Graduate,Salaried,5.2,41911.0,311409.0,60,Education,19.32,8133.0,0.194,515.0,1.0,2,3,3,42.0,44.0,242936.0,415477.0,0.826,2.0,2313.0,1,1
LN204855,Female,54,Tier-3,Graduate,Contract,5.4,41230.0,254226.0,24,Business,15.72,12414.0,0.301,741.0,0.266,5,0,1,22.0,158.0,170029.0,412528.0,0.834,15.0,3503.0,0,0
LN207644,Female,46,Metro,Graduate,Salaried,5.3,52242.0,633615.0,60,Debt-Consolidation,14.95,15057.0,0.288,711.0,0.01,1,4,1,1.0,45.0,1047.0,182498.0,0.291,19.0,900.0,0,0
LN210654,Male,58,Metro,Diploma,Gig-Worker,0.3,39728.0,176704.0,36,Debt-Consolidation,19.77,6546.0,0.165,623.0,0.53,2,4,1,31.0,184.0,227163.0,391762.0,0.822,10.0,647.0,0,0
LN206358,Male,51,Metro,Diploma,Contract,3.9,33610.0,261065.0,24,Home-Improvement,18.58,13107.0,0.39,636.0,0.58,6,3,2,11.0,78.0,288824.0,538246.0,1.335,,2088.0,0,0
LN202438,Male,57,Tier-2,Post-Graduate,Self-Employed,0.9,69713.0,420869.0,24,Education,17.51,20912.0,0.3,629.0,0.382,6,2,0,,92.0,203914.0,427692.0,0.511,17.0,4185.0,1,0
LN203765,Female,25,Rural,Graduate,Gig-Worker,1.4,9000.0,53225.0,12,Business,20.93,4954.0,0.55,611.0,0.664,5,3,6,15.0,78.0,361244.0,413676.0,3.83,4.0,695.0,0,1
LN206432,Male,63,Metro,Diploma,Contract,8.1,66559.0,741298.0,48,Business,18.4,21931.0,0.329,572.0,0.462,3,3,0,,58.0,44922.0,538263.0,0.674,4.0,703.0,0,0
LN207846,Male,50,Tier-3,,Self-Employed,5.4,39226.0,155510.0,24,Vehicle,14.54,7506.0,0.191,643.0,0.686,4,1,1,11.0,51.0,242710.0,306480.0,0.651,,1178.0,2,0
LN208582,Male,48,Rural,Post-Graduate,Salaried,1.4,43200.0,139159.0,24,Debt-Consolidation,17.3,6900.0,0.16,633.0,0.445,3,1,4,7.0,75.0,124655.0,180759.0,0.349,6.0,1331.0,0,0
LN210786,Female,66,Tier-2,Post-Graduate,Salaried,0.1,54150.0,158844.0,60,Debt-Consolidation,17.13,3959.0,0.073,741.0,0.211,4,3,2,41.0,127.0,35136.0,136780.0,0.21,13.0,3204.0,0,0
LN206340,Female,42,Tier-2,High-School,Self-Employed,2.8,42836.0,377597.0,36,Business,19.05,13851.0,0.323,552.0,1.0,4,3,0,,51.0,511895.0,791282.0,1.539,7.0,,1,0
LN204821,Male,63,Tier-3,High-School,Contract,1.4,30073.0,129663.0,36,Debt-Consolidation,16.49,4590.0,0.153,731.0,0.336,1,1,0,,94.0,14991.0,50226.0,0.139,7.0,427.0,0,1
LN200018,Female,49,Metro,Post-Graduate,Salaried,12.5,52317.0,316358.0,48,Education,18.7,9409.0,0.18,637.0,0.427,3,2,0,,149.0,203711.0,481608.0,0.767,8.0,1354.0,0,0
LN203560,Female,70,Metro,Graduate,Contract,1.3,68913.0,348072.0,24,Debt-Consolidation,13.75,16671.0,0.242,638.0,0.618,4,3,1,5.0,52.0,216772.0,389375.0,0.471,13.0,1988.0,1,1
LN203951,Female,62,Tier-2,High-School,Salaried,6.7,27973.0,158383.0,48,Home-Improvement,18.02,4654.0,0.166,708.0,0.385,6,2,0,,76.0,212607.0,359729.0,1.072,6.0,1498.0,0,0
LN200049,Male,69,Tier-3,Graduate,Self-Employed,27.7,79993.0,191676.0,24,Business,13.37,9146.0,0.114,679.0,0.585,6,2,5,14.0,126.0,400414.0,520109.0,0.542,6.0,4498.0,1,0
LN211905,Female,54,Rural,Graduate,Self-Employed,2.8,24383.0,43935.0,12,Vehicle,15.05,3967.0,0.163,661.0,0.7,3,2,2,62.0,52.0,258733.0,279587.0,0.956,6.0,464.0,1,0
LN200887,Male,66,Metro,Graduate,Contract,2.6,64656.0,258692.0,12,Debt-Consolidation,18.37,23762.0,0.368,612.0,0.56,3,2,2,17.0,62.0,139611.0,351486.0,0.453,4.0,2821.0,2,1
LN206261,Male,55,Tier-2,High-School,Gig-Worker,2.1,19526.0,246309.0,48,Debt-Consolidation,17.38,7156.0,0.366,672.0,0.395,2,0,0,,92.0,138866.0,325032.0,1.387,7.0,1739.0,0,1
LN207236,Male,42,Rural,Post-Graduate,Salaried,5.8,27430.0,377357.0,60,Vehicle,14.74,8926.0,0.325,738.0,0.338,8,0,2,11.0,86.0,69573.0,317975.0,0.966,12.0,691.0,0,0
LN206989,Male,63,Tier-2,Diploma,Contract,2.1,17963.0,59327.0,24,Home-Improvement,18.35,2972.0,0.165,613.0,0.717,3,1,2,21.0,65.0,315727.0,334948.0,1.554,2.0,1570.0,0,1
LN206043,Female,63,Tier-3,Graduate,Salaried,16.9,35508.0,210211.0,12,Education,20.49,19522.0,0.55,583.0,0.533,6,0,2,17.0,68.0,337254.0,425926.0,1.0,2.0,2808.0,2,1
LN203168,Male,37,Metro,High-School,Gig-Worker,3.5,13211.0,63175.0,36,Home-Improvement,18.65,2305.0,0.174,531.0,0.817,6,2,0,,78.0,364600.0,411736.0,2.597,4.0,1005.0,0,1
LN202949,Female,70,Tier-2,High-School,Salaried,0.9,28295.0,127484.0,12,Debt-Consolidation,16.29,11584.0,0.409,674.0,0.366,6,1,0,,89.0,76734.0,135266.0,0.398,10.0,2151.0,0,0
LN201424,Male,45,Tier-3,Diploma,Gig-Worker,0.5,17840.0,152244.0,36,Medical,16.64,5401.0,0.303,698.0,0.672,1,3,1,10.0,91.0,313179.0,381307.0,1.781,,1355.0,0,1
LN200139,Male,49,Tier-2,High-School,Contract,9.3,,211045.0,48,Education,16.03,5984.0,0.223,708.0,0.142,2,1,1,7.0,92.0,76739.0,157234.0,0.488,21.0,2172.0,0,0
LN203197,Male,45,Tier-3,Graduate,Salaried,2.4,21318.0,120810.0,24,Medical,17.77,6018.0,0.282,726.0,0.198,5,1,0,,122.0,73305.0,165611.0,0.647,14.0,1750.0,0,0
LN205131,Male,65,Tier-2,Graduate,Contract,5.1,47690.0,380422.0,24,Home-Improvement,17.16,18838.0,0.395,629.0,0.582,4,3,1,3.0,71.0,97746.0,246511.0,0.431,3.0,1318.0,0,1
LN200112,Male,74,Metro,Graduate,Salaried,1.3,90427.0,467459.0,36,Debt-Consolidation,16.47,16543.0,0.183,598.0,0.277,4,3,2,28.0,116.0,167136.0,533148.0,0.491,3.0,3871.0,4,0
LN208160,Male,54,Metro,Post-Graduate,Self-Employed,5.0,117538.0,307385.0,12,Debt-Consolidation,16.68,27988.0,0.238,743.0,0.092,6,1,1,8.0,72.0,21599.0,298674.0,0.212,15.0,1458.0,0,0
LN210435,Female,36,Metro,Post-Graduate,Gig-Worker,1.3,38380.0,337507.0,36,Business,17.35,12092.0,0.315,660.0,0.528,4,3,2,16.0,91.0,67017.0,228380.0,0.496,12.0,2098.0,2,0
LN204559,Female,40,Rural,Diploma,Contract,7.9,13690.0,125290.0,36,Education,18.67,4572.0,0.334,663.0,0.571,0,1,1,21.0,43.0,120633.0,201900.0,1.229,4.0,1165.0,0,0
LN204595,Female,60,Tier-3,Post-Graduate,Gig-Worker,2.4,22433.0,49459.0,12,Debt-Consolidation,17.84,4531.0,0.202,725.0,0.696,11,0,2,22.0,86.0,437789.0,485130.0,1.802,14.0,637.0,2,1
LN204690,Male,50,Metro,Diploma,Gig-Worker,0.6,19982.0,56287.0,12,Business,18.77,5181.0,0.259,573.0,0.767,3,4,1,33.0,109.0,134099.0,161524.0,0.674,1.0,1529.0,2,1
LN207951,Female,49,Tier-2,Post-Graduate,Salaried,1.4,56678.0,487101.0,24,Education,21.35,25114.0,0.443,601.0,0.628,2,0,3,5.0,92.0,264354.0,711103.0,1.046,6.0,2136.0,1,1
LN203277,Male,47,Metro,Graduate,Self-Employed,0.4,43155.0,199529.0,48,Business,19.36,6004.0,0.139,611.0,0.848,1,2,2,24.0,46.0,391253.0,442513.0,0.855,9.0,1103.0,0,0
LN204068,Female,39,Metro,Graduate,Self-Employed,17.8,70785.0,412860.0,24,Education,15.91,20197.0,0.285,746.0,0.575,8,4,2,10.0,152.0,184534.0,375667.0,0.442,5.0,3593.0,1,1
LN204408,Female,39,Tier-3,Post-Graduate,Gig-Worker,2.7,27021.0,210356.0,24,Debt-Consolidation,15.54,10254.0,0.379,714.0,0.254,5,0,1,30.0,99.0,123223.0,295685.0,0.912,21.0,767.0,0,0
LN208546,Female,50,Tier-2,Post-Graduate,Self-Employed,6.5,57111.0,510605.0,48,Business,16.33,14557.0,0.255,651.0,0.565,4,1,1,13.0,43.0,278095.0,696794.0,1.017,9.0,4499.0,3,0
LN210322,Male,56,Metro,Graduate,Salaried,1.4,52186.0,105042.0,36,Debt-Consolidation,16.23,3705.0,0.071,685.0,0.562,2,1,0,,67.0,167169.0,273999.0,0.438,9.0,2397.0,0,0
LN200451,Female,49,Tier-3,Post-Graduate,Salaried,25.0,69104.0,873414.0,60,Business,20.9,23580.0,0.341,612.0,0.858,2,5,4,18.0,55.0,343246.0,1083001.0,1.306,7.0,3822.0,1,1
LN207262,Male,51,Rural,Graduate,Contract,4.1,37797.0,192814.0,24,Business,18.56,9678.0,0.256,613.0,0.482,5,4,3,48.0,75.0,89689.0,210724.0,0.465,14.0,1930.0,0,1
LN203731,Female,44,Tier-3,Diploma,Self-Employed,1.9,39259.0,129975.0,36,Business,19.06,4768.0,0.121,688.0,0.641,3,2,2,2.0,36.0,248380.0,352260.0,0.748,13.0,715.0,0,0
LN207256,Male,54,Tier-2,Post-Graduate,Salaried,2.1,59711.0,517169.0,60,Business,18.23,13197.0,0.221,629.0,0.581,4,2,0,,132.0,212940.0,494368.0,0.69,12.0,3047.0,0,0
LN210761,Female,54,Tier-2,Graduate,Salaried,2.2,29840.0,160016.0,48,Debt-Consolidation,18.97,4782.0,0.16,620.0,0.414,5,2,1,30.0,38.0,98878.0,220822.0,0.617,9.0,1654.0,1,0
LN204986,Female,66,Rural,Graduate,Contract,0.2,23460.0,205533.0,24,Vehicle,19.06,10367.0,0.442,687.0,0.37,3,1,1,7.0,74.0,25957.0,188192.0,0.668,15.0,1536.0,1,0
LN203663,Female,47,Rural,Graduate,Salaried,0.1,25913.0,133083.0,36,Debt-Consolidation,20.26,4963.0,0.192,611.0,0.632,4,2,1,17.0,65.0,177268.0,290245.0,0.933,1.0,410.0,1,0
LN202763,Male,54,Tier-2,Diploma,Salaried,0.3,29606.0,88908.0,12,Debt-Consolidation,19.78,8227.0,0.278,534.0,0.772,0,3,3,16.0,46.0,37838.0,113603.0,0.32,1.0,1424.0,1,0
LN208871,Female,42,Tier-3,Post-Graduate,Gig-Worker,3.0,17694.0,174828.0,36,Vehicle,16.68,6205.0,0.351,683.0,0.207,9,2,0,,135.0,107422.0,163451.0,0.77,12.0,1228.0,0,0
LN201855,Female,67,Metro,Graduate,Salaried,6.6,52062.0,508510.0,48,Home-Improvement,17.44,14789.0,0.284,639.0,0.372,6,0,0,,75.0,231780.0,474584.0,0.76,6.0,3838.0,0,0
LN200999,Male,50,Metro,Graduate,Salaried,8.8,38912.0,185241.0,36,Vehicle,18.31,6726.0,0.173,682.0,0.43,3,3,3,20.0,51.0,254318.0,356644.0,0.764,13.0,3319.0,0,0
LN200389,Female,53,Tier-2,High-School,Contract,14.5,16585.0,93168.0,24,Business,17.72,4639.0,0.28,582.0,0.712,1,0,1,22.0,116.0,79172.0,120473.0,0.605,7.0,,0,0
LN206426,Male,64,Rural,High-School,Salaried,,22476.0,55189.0,12,Home-Improvement,20.85,5135.0,0.228,671.0,0.496,3,3,1,21.0,91.0,297908.0,317356.0,1.177,16.0,1021.0,0,0
LN201476,Male,68,Tier-2,Graduate,Gig-Worker,0.8,29241.0,364237.0,48,Debt-Consolidation,18.54,10803.0,0.369,618.0,0.229,8,3,1,36.0,74.0,164149.0,462664.0,1.319,11.0,1879.0,0,1
LN202240,Male,71,Tier-2,Graduate,Gig-Worker,0.4,50340.0,300801.0,36,Medical,22.8,11613.0,0.231,515.0,0.771,2,1,1,18.0,235.0,93840.0,228279.0,0.378,5.0,2738.0,1,1
LN210986,Male,70,Rural,Post-Graduate,Self-Employed,12.6,49240.0,513542.0,36,Home-Improvement,18.83,18780.0,0.381,622.0,0.795,5,2,0,,93.0,71343.0,253187.0,0.428,7.0,1120.0,0,0
LN208112,Female,68,Tier-2,Graduate,Gig-Worker,1.8,14729.0,89047.0,36,Vehicle,15.95,3128.0,0.212,662.0,0.467,9,5,1,22.0,85.0,343607.0,409693.0,2.318,14.0,606.0,0,1
LN200992,Female,35,Rural,High-School,Self-Employed,3.5,17533.0,43024.0,12,Debt-Consolidation,21.08,4008.0,0.229,511.0,0.663,2,2,1,20.0,64.0,221806.0,247249.0,1.175,4.0,375.0,0,0
LN207032,Male,47,Tier-2,Diploma,Salaried,9.4,38858.0,56716.0,12,Business,22.19,5313.0,0.137,526.0,0.664,8,5,1,17.0,44.0,256460.0,307113.0,0.659,8.0,1104.0,0,0
LN204997,Male,37,Tier-2,Post-Graduate,Contract,3.9,55186.0,357321.0,60,Debt-Consolidation,16.38,8762.0,0.159,718.0,0.313,4,3,0,,60.0,187850.0,329660.0,0.498,18.0,1974.0,0,0
LN203922,Male,74,Metro,High-School,Self-Employed,0.7,47939.0,277389.0,36,Debt-Consolidation,19.15,10189.0,0.213,588.0,0.49,3,2,2,23.0,76.0,259419.0,522297.0,0.908,9.0,3290.0,1,0
LN202972,Male,52,Metro,Graduate,Salaried,0.4,50146.0,359341.0,48,Debt-Consolidation,20.36,11004.0,0.219,613.0,0.451,3,2,0,,178.0,45604.0,398885.0,0.663,15.0,2102.0,0,0
LN206871,Male,74,Metro,Post-Graduate,Self-Employed,2.6,85147.0,711300.0,24,Debt-Consolidation,20.58,36404.0,0.428,615.0,0.59,6,1,2,2.0,128.0,205980.0,888962.0,0.87,7.0,4863.0,2,1
LN210995,Female,30,Rural,Graduate,Gig-Worker,0.2,11437.0,63164.0,48,Business,18.97,1888.0,0.165,636.0,0.631,5,2,1,13.0,61.0,99959.0,143547.0,1.046,10.0,148.0,1,0
LN204769,Female,62,Tier-3,Post-Graduate,Contract,8.4,33880.0,137089.0,24,Education,20.97,7042.0,0.208,745.0,0.367,5,2,3,7.0,72.0,80532.0,191762.0,0.472,7.0,807.0,0,0
LN201293,Male,43,Rural,Graduate,Gig-Worker,1.5,18530.0,54824.0,36,Medical,19.44,2022.0,0.109,592.0,0.567,2,3,1,48.0,140.0,85971.0,132211.0,0.595,5.0,924.0,0,0
LN204173,Male,70,Metro,Post-Graduate,Self-Employed,0.5,90146.0,228383.0,24,Debt-Consolidation,17.36,11331.0,0.126,682.0,0.252,4,2,1,12.0,154.0,128677.0,328396.0,0.304,17.0,1706.0,1,0
LN202535,Female,61,Tier-3,Post-Graduate,Self-Employed,21.8,47996.0,326206.0,48,Education,15.75,9203.0,0.192,744.0,0.469,3,3,3,10.0,104.0,80921.0,228541.0,0.397,8.0,1085.0,0,0
